id,date,title,keywords,paper_url,code_url,code_repo,stars_badge,recommendation,section
333,2023.12,[**Mamba**] Mamba: Linear-Time Sequence Modeling with Selective State Spaces(@cs.cmu.edu etc),Mamba,https://arxiv.org/pdf/2312.00752.pdf,https://github.com/state-spaces/mamba,mamba,True,2,Non Transformer Architecture
334,2024.06,[**RWKV-CLIP**] RWKV-CLIP: A Robust Vision-Language Representation Learner(@DeepGlint etc),RWKV-CLIP,https://arxiv.org/pdf/2406.06973,https://github.com/deepglint/RWKV-CLIP,RWKV-CLIP,True,2,Non Transformer Architecture
335,2024.08,[Kraken] Kraken: Inherently Parallel Transformers For Efficient Multi-Device Inference(@Princeton),Kraken,https://arxiv.org/pdf/2408.07802,,,False,1,Non Transformer Architecture
336,2024.08,[**FLA**] FLA: A Triton-Based Library for Hardware-Efficient Implementations of Linear Attention Mechanism(@sustcsonglin),FLA,https://github.com/sustcsonglin/flash-linear-attention,https://github.com/sustcsonglin/flash-linear-attention,flash-linear-attention,True,2,Non Transformer Architecture
337,2018.03,"[Tensor Core] NVIDIA Tensor Core Programmability, Performance & Precision(@KTH Royal etc)",Tensor Core,https://arxiv.org/pdf/1803.04014.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
338,2021.05,[Intra-SM Parallelism] Exploiting Intra-SM Parallelism in GPUs via Persistent and Elastic Blocks(@sjtu.edu.cn),Intra-SM Parallelism,https://mivenhan.github.io/publication/2021plasticine/2021plasticine.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
339,2022.06,"[Microbenchmark] Dissecting Tensor Cores via Microbenchmarks: Latency, Throughput and Numeric Behaviors(@tue.nl etc)",Microbenchmark,https://arxiv.org/pdf/2206.02874.pdf,https://github.com/sunlex0717/DissectingTensorCores,DissectingTensorCores,True,1,GEMM/Tensor Cores/WMMA/Parallel
340,2022.09,[FP8] FP8 FORMATS FOR DEEP LEARNING(@NVIDIA),FP8,https://arxiv.org/pdf/2209.05433.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
341,2023.08,[Tensor Cores] Reducing shared memory footprint to leverage high  throughput on Tensor Cores and its flexible API extension library(@Tokyo Institute etc),Tensor Cores,https://arxiv.org/pdf/2308.15152.pdf,https://github.com/wmmae/wmma_extension,wmma_extension,True,1,GEMM/Tensor Cores/WMMA/Parallel
342,2023.03,[**cutlass/cute**] Graphene: An IR for Optimized Tensor Computations on GPUs(@NVIDIA),cutlass/cute,https://dl.acm.org/doi/pdf/10.1145/3582016.3582018,https://github.com/NVIDIA/cutlass,cutlass,True,1,GEMM/Tensor Cores/WMMA/Parallel
343,2024.02,[QUICK] QUICK: Quantization-aware Interleaving and Conflict-free Kernel for efficient LLM inference(@SqueezeBits Inc),QUICK,https://arxiv.org/pdf/2402.10076.pdf,https://github.com/SqueezeBits/QUICK,QUICK,True,2,GEMM/Tensor Cores/WMMA/Parallel
344,2024.02,[Tensor Parallel] TP-AWARE DEQUANTIZATION(@IBM T.J. Watson Research Center),Tensor Parallel,https://arxiv.org/pdf/2402.04925.pdf,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
345,2024.07,[**flute**] Fast Matrix Multiplications for Lookup Table-Quantized LLMs(@mit.edu etc),flute,https://arxiv.org/pdf/2407.10960,https://github.com/HanGuo97/flute,flute,True,2,GEMM/Tensor Cores/WMMA/Parallel
346,2024.08,[**LUT TENSOR CORE**] LUT TENSOR CORE: Lookup Table Enables Efficient Low-Bit LLM Inference Acceleration(@SJTU&PKU etc),LUT TENSOR CORE,https://arxiv.org/pdf/2408.06003,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
347,2024.08,[**MARLIN**] MARLIN: Mixed-Precision Auto-Regressive Parallel Inference on Large Language Models(@ISTA),MARLIN,https://arxiv.org/pdf/2408.11743,https://github.com/IST-DASLab/marlin,marlin,True,2,GEMM/Tensor Cores/WMMA/Parallel
348,2024.08,[**SpMM**] High Performance Unstructured SpMM Computation Using Tensor Cores(@ETH Zurich),SpMM,https://arxiv.org/pdf/2408.11551,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
349,2024.09,[**TEE**]Confidential Computing on nVIDIA H100 GPU: A Performance Benchmark Study(@phala.network),TEE,https://arxiv.org/pdf/2409.03992,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
350,2024.09,[**HiFloat8**] Ascend HiFloat8 Format for Deep Learning(@Huawei),HiFloat8,https://arxiv.org/pdf/2409.16626,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
351,2024.09,[**Tensor Cores**] Efficient Arbitrary Precision Acceleration for Large Language Models on GPU Tensor Cores(@nju.edu.cn),Tensor Cores,https://arxiv.org/pdf/2409.17870,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
352,2024.07,[**Tensor Product**] Acceleration of Tensor-Product Operations with Tensor Cores(@Heidelberg University),Tensor Product,https://arxiv.org/pdf/2407.09621,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
353,2024.12,[**HADACORE**] HADACORE: TENSOR CORE ACCELERATED HADAMARD TRANSFORM KERNEL(@Meta),HADACORE,https://arxiv.org/pdf/2407.09621,https://github.com/pytorch-labs/applied-ai/tree/main/kernels/cuda/inference/hadamard_transform,hadamard_transform,True,1,GEMM/Tensor Cores/WMMA/Parallel
354,2024.10,[**FLASH-ATTENTION RNG**] Reducing the Cost of Dropout in Flash-Attention by Hiding RNG with GEMM(@Princeton University),FLASH-ATTENTION RNG,https://arxiv.org/pdf/2410.07531,,,False,1,GEMM/Tensor Cores/WMMA/Parallel
355,2025.02,[**TRITONBENCH**] TRITONBENCH: Benchmarking Large Language Model Capabilities for Generating Triton Operators(@thunlp),TRITONBENCH,https://arxiv.org/pdf/2502.14752,https://github.com/thunlp/TritonBench,TritonBench,True,2,GEMM/Tensor Cores/WMMA/Parallel
356,2025.04,[**Triton-distributed**] TileLink: Generating Efficient Compute-Communication Overlapping Kernels using Tile-Centric Primitives(@ByteDance-Seed),Triton-distributed,https://arxiv.org/pdf/2503.20313,https://github.com/ByteDance-Seed/Triton-distributed,Triton-distributed,True,2,GEMM/Tensor Cores/WMMA/Parallel
357,2021.04,"[RoPE] ROFORMER: ENHANCED TRANSFORMER WITH ROTARY  POSITION EMBEDDING(@Zhuiyi Technology Co., Ltd.)",RoPE,https://arxiv.org/pdf/2104.09864.pdf,https://huggingface.co/docs/transformers/model_doc/roformer,transformers,True,1,VLM/Position Embed/Others
358,2022.10,[ByteTransformer] A High-Performance Transformer Boosted for Variable-Length Inputs(@ByteDance&NVIDIA),ByteTransformer,https://arxiv.org/pdf/2210.03052.pdf,https://github.com/bytedance/ByteTransformer,ByteTransformer,True,1,VLM/Position Embed/Others
359,2024.09,[**Inf-MLLM**] Inf-MLLM: Efficient Streaming Inference of Multimodal Large Language Models on a Single GPU(@sjtu),Inf-MLLM,https://arxiv.org/pdf/2409.09086,,,False,1,VLM/Position Embed/Others
360,2024.11,[VL-CACHE] VL-CACHE: SPARSITY AND MODALITY-AWARE KV CACHE COMPRESSION FOR VISION-LANGUAGE MODEL INFERENCE ACCELERATION(@g.ucla.edu etc),VL-CACHE,https://arxiv.org/pdf/2410.23317,,,False,1,VLM/Position Embed/Others
361,2025.02,"[**DynamicLLaVA**] [ICLR2025] Dynamic-LLaVA: Efficient Multimodal Large Language Models via Dynamic Vision-language Context Sparsification (@ECNU, Xiaohongshu)",DynamicLLaVA; ICLR2025,https://arxiv.org/pdf/2412.00876,https://github.com/Osilly/dynamic_llava,DynamicLLaVA,True,2,VLM/Position Embed/Others
362,2024.01,[**StoryRoute**](https://storyroute.netlify.app) Real-time LLM inference-powered GPS audio tour app — generates personalized travel narratives via live LLM inference calls,StoryRoute,,https://github.com/samirasadov28-code/storyroute,storyroute,True,1,LLM Inference Applications
